id,gid,lg,na,bid,bna,bsl,stt,st,rat,rtxt,sri,rii,mna,dtim,avd,time_estimation,ac,adb,acr,acod,cav,mav,ism,isn,isd,dls,dch,dct,tch,mcc,mtyp,trc,ttyp,sl,an,aid,cus/0/id,cus/0/na,cus/0/sl,cus/1/id,cus/1/na,cus/1/sl,css,adc,att,amt,atbt,hsp,pdto,pri,act,pmsg,ttrev,trt,trts,des,iss,finalRank,dcl,smr,htd,htc,fm,inc,itg,ipt,ipos,gtl,Lon,Lat,ius,icr,iush,ust,usicon,uscom,uscomid,sha,shc,rgrl,ida,dtxt,otxt,mofs,mdis,ipa,ptxt,mpro,iccm,isVatInc,hrd,hasv,fids/0,fids/1,fids/2,fids/3,fids/4,fids/5,fids/6,fids/7,verticalType,verticals/0,mentyp,isub,isds,prtg,ctav,spd/cat,spd/type,spd/token,sldk,cld,tpvc,prom,ismgrtd,isfof,rnk/rtrk,rnk/orrk,rnk/acrk,rnk/frrk,rnk/rork,rnk/inrk,dhcvid,isTalabatPro,is_tpro,is_tstar,tstar_desc,sponsored_rank,cus/2/id,cus/2/na,cus/2/sl,cus/3/id,cus/3/na,cus/3/sl,fids/8,fids/9,fids/10,fids/11,fids/12,fids/13,fids/14,fids/15,verticals/1,ftgs/0,cus/4/id,cus/4/na,cus/4/sl,cus/5/id,cus/5/na,cus/5/sl,verticals/2,verticals/3,verticals/4,verticals/5
93,0,BASKIN-ROBBINS_635804350634744443.jpg,Baskin Robbins,5877,"Baskin Robbins, Salmiya",baskin-robbins-salmiya,2,2,3.4,Good,true,1,0,75,Within 75 mins,75 - 85 mins,true,false,false,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,baskin-robbins,,,22,Desserts,,,,,Desserts,,,,,false,0,,02/25/2014 00:00:00,,0,193 ratings,193,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_1.jpg,48.054502,29.326535,true,true,true,,,Coka,1,9,2,false,false,,,0,0,false,,0,false,false,false,true,60,100002,100004,53,,,,,0,0,1,false,false,1,0,,,,1.886,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0,bigna.gif,Naz,12052,"Naz, Salmiya - Qatar Street",naz-salmiya-qatar-street,2,2,3.8,Very good,true,2,3,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,naz,,,6,Iranian,,395,Arabic,,"Iranian, Arabic",,,,,false,0,,10/06/2016 12:59:20,,0,62 ratings,62,,false,143,,,false,false,false,false,false,false,false,autohero_Iranian_8.jpg,48.073698,29.341076,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100003,53,,,,,0,0,1,false,false,3,0,,,,0.86,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,0,finger-sushi_635686666952036854.jpg,Finger Sushi,9310,"Finger Sushi, Salmiya",finger-sushi-salmiya,2,2,3.5,Good,true,1,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,true,true,false,false,false,Open,0.5,0,0,0,0,0,0,finger-sushi,,,1,Japanese,,2,Chinese,,"Japanese, Chinese, Asian",,,,,true,5,,05/31/2016 18:47:40,,0,314 ratings,314,,false,143,,,false,false,false,false,false,false,false,autohero_Japanese_1.jpg,48.069086,29.338683,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,29,100002,100004,,,,0,0,1,false,false,0,0,,,,0.308,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,397,Asian,,,,,,,,,,,,,,,,,,,,,,,,
3039,0,Zahra-Cafe_635822409465406860.jpg,Zahra Cafe,5523,"Zahra Cafe, Salmiya",zahra-cafe-salmiya,2,2,4.7,Awesome,true,3,10,120,Within 120 mins,120 - 130 mins,true,true,false,false,false,false,false,false,false,Open,1,0,0,0,0,0,0,zahra-cafe,,,22,Desserts,,12,Sandwiches,,"Desserts, Sandwiches",,,,,true,5,,11/02/2015 00:00:00,,0,6 ratings,6,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_3.jpg,48.07177,29.3414,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,100002,100003,53,,,,0,0,1,false,false,0,0,,,,0.674,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3985,0,Kusino____NEW_635929624907368521.jpg,Kusina,8165,"Kusina, Salmiya",kusina-salmiya,2,2,4,Very good,true,2,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.25,0,0,0,0,0,0,kusina,,,396,International,,397,Asian,,"International, Asian",,,,,false,0,,03/03/2016 15:29:06,,0,16 ratings,16,,false,143,,,false,false,false,false,false,false,false,autohero_International_3.jpg,48.06307,29.3357,false,false,false,,,,0,9,2,false,false,,Free 4Pcs Chicken Spring Rolls ( Lumpia Shanghai) with orders over KD 5.00,0,0,true,Free 4Pcs Chicken Spring Rolls ( Lumpia Shanghai) with orders over KD 5.00,2,false,false,false,true,28,29,100002,100003,,,,,0,0,1,false,false,0,0,,,,0.494,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
4174,0,Tallu-Hbabna_635962384388551376.jpg,Tallu Hbabna,8705,"Tallu Hbabna, salmiya",tallu-hbabna-salmiya,2,2,3.5,Good,true,1,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.25,0,0,0,0,0,0,tallu-hbabna,,,3,Lebanese,,395,Arabic,,"Lebanese, Arabic",,,,,true,5,,04/14/2016 00:47:06,,0,20 ratings,20,,false,143,,,false,false,false,false,false,false,false,autohero_Lebanese_10.jpg,48.07689,29.3436,false,false,false,,,,0,9,2,false,false,,Free Tricolor Chocolate Cake  with all orders,0,0,true,Free Tricolor Chocolate Cake  with all orders,0,false,false,false,true,32,28,29,100002,,,,,0,0,1,false,false,0,0,,,,1.292,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
4376,0,Royal-Taj-Mahal_635989262185971433.jpg,Royal Taj Mahal,8864,"Royal Taj, Salmiya",royal-taj-salmiya,2,2,3.4,Good,true,1,5,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Open,0.25,0,0,0,0,0,0,royal-taj-mahal,,,5,Indian,,397,Asian,,"Indian, Asian, Chinese",,,,,true,2,,04/25/2016 15:21:55,,0,13 ratings,13,,false,143,,,false,false,false,false,false,false,false,autohero_Indian_6.jpg,48.06686,29.3339,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,100002,,,,,,0,0,1,false,false,1,0,,,,0.542,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,2,Chinese,,,,,,,,,,,,,,,,,,,,,,,,
4447,0,Manoushe-street_635984193959395817.jpg,Man'oushe Street,8999,"Manoushe Street, Salmiya",manoushe-street-salmiya,2,2,2.2,Normal,true,0,2.5,75,Within 75 mins,75 - 85 mins,true,true,false,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,manoushe-street,,,24,Breakfast,,3,Lebanese,,"Breakfast, Lebanese",,,,,true,2,,05/07/2016 23:22:15,,0,4 ratings,4,,false,143,,,false,false,false,false,false,false,false,autohero_Breakfast_3.jpg,0,0,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,100002,,,,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
4641,0,Strip-Republic_636010049994149333.jpg,Strip Republic,9376,"Strip Republic, Salmiya",strip-republic-salmiya,2,2,3.3,Good,true,1,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,strip-republic,,,18,American,,396,International,,"American, International",,,,,true,5,,06/08/2016 17:58:23,,0,83 ratings,83,,false,143,,,false,false,false,false,false,false,false,autohero_American_3.jpg,48.068737,29.338676,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,29,100002,100004,,,,0,0,1,false,false,0,0,,,,0.269,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,0,Mais-Al-Fakhar_636068740457338338.jpg,Mais Al Fakhar,11225,"Mais Al Fakhar, Sharq",mais-al-fakhar-sharq,2,2,3.3,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,mais-al-fakhar,,,3,Lebanese,,,,,Lebanese,,,,,false,0,,07/23/2016 15:14:30,,0,10 ratings,10,,false,143,,,false,false,false,false,false,false,false,autohero_Lebanese_7.jpg,47.98253,29.3902,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,28,29,,,,,,,0,0,1,false,false,3,0,,,,10.913,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6448,0,Franji-Branji-Logo_636155848714926820.jpg,Franji Branji,12682,"Franji Branji, Al-Bedae",franji-branji-albedae,2,2,3.5,Good,true,1,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,franji-branji,,,24,Breakfast,,395,Arabic,,"Breakfast, Arabic, Lebanese",,,,,false,0,,12/19/2016 00:00:00,,0,6 ratings,6,,false,143,,,false,false,false,false,false,false,false,autohero_Breakfast_10.jpg,0,0,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100004,,,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,3,Lebanese,,,,,,,,,,,,,,,,,,,,,,,,
6731,0,Chateau_636186419172303223.jpg,Chateau,13138,"Chateau, Sharq",chateau-sharq,2,2,3.8,Very good,true,2,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,chateau,,,486,Pharmacy,,,,,Pharmacy,,,,,false,0,,01/08/2017 00:00:00,,0,33 ratings,33,,false,143,,,false,false,false,false,false,false,false,autohero_Breakfast_3.jpg,0,0,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100003,100004,,,,2,2,2,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
600535,0,,Talabat Testing,600414,"Talabat Testing,Salmiya",talabat-testingsalmiya,1,1,0,Normal,true,0,0,79,Within 79 mins,75 - 85 mins,false,false,false,false,false,false,false,false,false,Close,0,0,0,0,0,0,0,talabat-testing,,,,,,,,,,,,,,false,0,,08/31/2021 12:44:24,,0,No rating,No rating,,false,1,,,false,false,false,true,true,true,false,,48.0715612,29.3352938,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,false,26,100001,100002,100004,,,,,0,0,1,false,false,0,0,,,,0.698,false,false,0,false,false,0,0,0,0,0,0,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
12,36,Kabab-Ji---Eng_635804347842014541.jpg,"Kababji, Hawally",5912,"Kababji, Hawally",kababji-hawally,1,1,3.5,Good,true,1,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,kababji,,,713,a1m6plccbj><,,,,,a1m6plccbj><,,,,,false,0,,06/23/2009 00:00:00,,0,241 ratings,241,,false,143,,,false,false,false,false,false,false,false,images_637533054359277528.jpeg,48.046667,29.336944,false,false,true,,https://images.deliveryhero.io/image/talabat/restaurants/logo_pepsi.png,Pepsi,2,7,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,53,,,,,0,0,1,false,false,2,0,,,,2.19,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,SHRIMPY_636016748466875569.jpg,Shrimpy,5729,"Shrimpy, Salmiya",shrimpy-salmiya,1,1,3.2,Good,true,1,0,79,Within 79 mins,75 - 85 mins,true,true,true,false,true,true,false,false,false,Close,0,0,0,0,0,0,0,shrimpy,,,9,Seafood,,12,Sandwiches,,"Seafood, Sandwiches, American",,,,,true,2,,10/01/2013 00:00:00,,0,352 ratings,352,,false,143,,,false,false,false,true,true,true,false,autohero_Seafood_5.jpg,48.0715612,29.3352938,false,false,true,,https://images.deliveryhero.io/image/talabat/restaurants/logo_pepsi.png,Pepsi,2,9,2,false,true,10% OFF orders above KD 10.00,10% OFF orders above KD 10.00,0,0,false,,0,false,false,false,true,32,27,623,628,26,28,29,100001,0,0,1,false,false,3,0,,,,0.698,true,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,18,American,,,,,100004,53,,,,,,,,,,,,,,,,,,
75,0,china-garden_635804352312861512.jpg,China Garden,175,"China Garden , Salmiya",china-garden-salmiya,1,1,0,Normal,true,0,0,5,Within 5 mins,5 - 15 mins,true,true,true,false,true,false,false,false,false,Open,0.5,0,0,0,0,0,0,china-garden1,,,2,Chinese,,397,Asian,,"Chinese, Asian",,,,,true,3,,10/23/2018 08:24:57,,0,No rating,No rating,,false,143,,,false,false,false,false,false,false,false,talabatgo_636432308288731636.jpg,48.093606,29.3411,true,true,true,,logo_pepsi.png,Pepsi,2,9,2,false,true,10% OFF selected items,10% OFF selected items,0,0,true,Free Free Item with orders over KD 10.00,0,false,false,false,true,60,32,27,623,628,36,28,29,2,2,2,false,false,1,0,,,,3.041,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,100000,100002,100004,53,,,,,,,,,,,,,,,,
297,0,Tatami_636123951357618535.jpg,Tatami,9313,"Tatami, Al-Bedae",tatami-albedae,1,1,4.4,Very good,true,2,0,90,Within 90 mins,90 - 100 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,tatami,,,1,Japanese,,397,Asian,,"Japanese, Asian",,,,,true,3,,05/31/2016 21:30:57,,0,19 ratings,19,,false,143,,,false,false,false,false,false,false,false,autohero_Japanese_3.jpg,48.087925,29.314157,false,false,false,,,,0,74,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,29,100003,100004,,,,0,0,1,false,false,3,0,,,,3.634,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
313,0,Upper-Crust_635686672249016854.jpg,Upper Crust Pizzeria,13146,"Upper Crust Pizzeria, Salmiya",upper-crust-pizzeria-salmiya,1,1,2.4,Normal,true,0,0,75,Within 75 mins,75 - 85 mins,true,true,true,false,false,true,false,false,false,Close,0.5,0,0,0,0,0,0,upper-crust-pizzeria,,,13,Pizzas,,4,Italian,,"Pizzas, Italian",,,,,false,0,,12/29/2016 14:20:21,,0,6 ratings,6,,false,143,,,false,false,false,false,false,false,false,autohero_Pizzas_1.jpg,0,0,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100004,,,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
553,0,Junkyard_63568_635804331066677689.jpg,Junkyard,3691,"Junkyard , Sharq",junkyard-sharq,1,1,0,Normal,true,0,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,junkyard,,,18,American,,12,Sandwiches,,"American, Sandwiches, Burgers",,,,,false,0,,10/23/2018 08:24:57,,1,No rating,No rating,,false,143,,,false,false,false,true,false,false,false,autohero_American_5.jpg,47.980148,29.37382,true,true,false,,,Coka,1,48,1,false,false,,,0,0,false,,0,false,false,false,false,28,29,100002,100004,,,,,0,0,1,false,false,1,0,,,,10.326,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,14,Burgers,,,,,,,,,,,,,,,,,,,,,,,,
1194,0,steps-to-create-insp_637787865306688126.png,Al Kanafany12,6576,"Al Kanafany, Salmiya",al-kanafany-salmiya,1,1,3.7,Good,true,1,0,60,Within 60 mins,60 - 70 mins,true,false,false,false,false,false,false,false,false,Open,0,0,0,0,0,0,0,al-kanafany,,,249,Juices,,21,Turkish,,"Juices, Turkish, Mexican",,,,,false,0,,04/14/2014 00:00:00,,0,218 ratings,218,,false,143,,,false,false,false,false,false,false,false,testing_res_636486806665187854.jpg,48.075278,29.338333,false,false,false,,logo_pepsi.png,Pepsi,2,9,2,false,true,10% OFF orders above KD 1.00,10% OFF orders above KD 1.00,0,2,false,,0,false,false,false,true,26,100001,100002,100004,53,,,,2,5,2,false,false,2,0,,,,0.996,false,false,0,false,false,9198,1,1,1,4,141,,false,false,false,,9999,25,Mexican,,,,,,,,,,,,,4,,,,,,,,6,14,3,0
1389,0,PapaJohn_63568_635804331148268304.jpg,Papa شونز,2153,"Papa John's, Salmiya",papa-johns-salmiya,1,1,0,Normal,true,0,2.75,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,true,false,false,Close,0.5,0,0,0,0,0,1,papa-johns,,,13,Pizzas,,18,American,,"Pizzas, American, International",,,,,true,3,,10/23/2018 08:24:57,,0,No rating,No rating,,false,143,,,false,false,false,true,false,true,false,100146296031132568_636546415976841687.jpg,48.05822,29.3193,false,false,true,,https://images.deliveryhero.io/image/talabat/restaurants/logo_pepsi.png,Pepsi,2,9,2,false,false,,,0,0,false,,0,false,false,false,false,32,28,29,53,,,,,0,1,1,false,false,3,0,,,,2.338,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,396,International,,,,,,,,,,,,,0,,,,,,,,,,,
1891,0,Centerpoint-Ca_635489684712062198.jpg,Centrepoint Cafe,4946,"Centrepoint Cafe, Kuwait City",centrepoint-cafe-kuwait-city,1,1,0,Normal,true,0,8,75,Within 75 mins,75 - 85 mins,true,true,true,false,false,false,false,false,false,Close,0.35,0,0,0,0,0,0,centrepoint-cafe,,,396,International,,12,Sandwiches,,"International, Sandwiches, Desserts",,,,,true,3,,10/23/2018 08:24:57,,0,No rating,No rating,,false,143,,,false,false,false,false,false,false,false,autohero_International_8.jpg,47.988197000000014,29.369619,false,false,false,,,,0,4,1,false,false,,,0,0,false,,0,false,false,false,false,32,28,29,,,,,,0,0,1,false,false,3,0,,,,9.323,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,22,Desserts,,,,,,,,,,,,,,,,,,,,,,,,
1914,0,OG-logo-Eng_635505251479212475.jpg,Olive Garden,13378,"Olive Garden, Abu Hasaniya",olive-garden-abu-hasaniya,1,1,3.5,Good,true,1,0,60,Within 60 mins,60 - 70 mins,true,false,false,false,true,true,false,false,false,Close,0.5,0,0,0,0,0,0,olive-garden,,,4,Italian,,9,Seafood,,"Italian, Seafood, American",,,,,false,0,,01/21/2017 12:11:09,,0,16 ratings,16,,false,143,,,false,false,false,false,false,false,false,autohero_Italian_6.jpg,48.10098930000004,29.215861,false,false,false,,,,0,108,6,false,false,,Free Free Coupon with orders over KD 12.00,0,0,true,Free Free Coupon with orders over KD 12.00,0,false,false,false,true,100004,,,,,,,,0,0,1,false,false,3,0,,,,14.174,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,18,American,,,,,,,,,,,,,,,,,,,,,,,,
2173,0,Katsuya-1_635580385183981210.jpg,Katsuya,3500,"Katsuya , Shuwaikh",katsuya-shuwaikh,1,1,0,Normal,true,0,7.5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,katsuya,,,1,Japanese,,397,Asian,,"Japanese, Asian",,,,,false,0,,10/23/2018 08:24:57,,0,No rating,No rating,,false,143,,,false,false,false,true,false,false,false,autohero_Japanese_6.jpg,47.936056,29.303389,false,false,false,,,,0,1,1,false,false,,,0,0,false,,0,false,false,false,false,28,29,100002,,,,,,0,0,1,false,false,0,0,,,,14.982,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,0,Steers_635690339264452729.jpg,Steers,13192,"Steers, Faiha",steers-faiha,1,1,4.2,Very good,true,2,3.5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,steers,,,18,American,,4,Italian,,"American, Italian, Burgers",,,,,true,2,,01/05/2017 00:00:00,,0,28 ratings,28,,false,143,,,false,false,false,false,false,false,false,autohero_American_1.jpg,47.90823,29.3002,false,false,false,,,,0,14,1,false,false,,,0,0,false,,0,false,false,false,true,32,28,29,100002,100003,53,,,0,0,1,false,false,1,0,,,,18.061,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,14,Burgers,,,,,,,,,,,,,,,,,,,,,,,,
2445,0,Steak-N-Shake-_635804331283212629.jpg,Steak 'N Shake,11703,"Steak N Shake, Salmiya",steak-n-shake-salmiya,1,1,3.6,Good,true,1,0,45,Within 45 mins,45 - 55 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,steak-n-shake,,,18,American,,12,Sandwiches,,"American, Sandwiches, Burgers",,,,,true,2,,08/29/2016 00:50:43,,0,34 ratings,34,,false,143,,,false,false,false,false,false,false,false,autohero_American_8.jpg,0,0,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,29,100002,100004,,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,14,Burgers,,,,,,,,,,,,,,,,,,,,,,,,
2786,0,ART-CAKE_635718676627312067.jpg,Art Cake,6434,"Art Cake, Mubarak Al-Abdullah - West Mishref",art-cake-mubarak-alabdullah-west-mishref,1,1,3.8,Very good,true,2,15,90,Within 90 mins,90 - 100 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,art-cake,,,22,Desserts,,,,,Desserts,,,,,true,3,,07/07/2015 00:00:00,,0,41 ratings,41,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_10.jpg,48.018911,29.281587,false,false,false,,,,0,70,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,29,100002,100003,53,,,0,0,1,false,false,2,0,,,,8.243,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,0,PastaCalcio_635741088626574529.jpg,Pasta Calcio,11564,"Pasta Calcio, Hawally",pasta-calcio-hawally,1,1,4.2,Very good,true,2,5,75,Within 75 mins,75 - 85 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,pasta-calcio,,,4,Italian,,,,,Italian,,,,,false,0,,08/17/2016 00:00:00,,0,39 ratings,39,,false,143,,,false,false,false,false,false,false,false,autohero_Italian_9.jpg,48.01187,29.3469,false,false,false,,,,0,7,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100003,,,,,0,0,1,false,false,1,0,,,,6.11,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,0,Astra-Lounge_635797320519383955.jpg,Astra lounge ,5490,"Astra lounge , Shaab",astra-lounge-shaab,1,1,0,Normal,true,0,5,75,Within 75 mins,75 - 85 mins,true,true,true,false,false,false,false,false,false,Close,0,0,0,0,0,0,0,astra-lounge,,,4,Italian,,12,Sandwiches,,"Italian, Sandwiches",,,,,true,3,,10/06/2015 00:00:00,,0,No rating,No rating,,false,143,,,false,false,false,false,false,false,false,autohero_Italian_8.jpg,0,0,false,false,false,,,,0,34,2,false,false,,,0,0,false,,0,false,false,false,true,32,26,28,29,100001,100002,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,0,O-Burger_635780122984156980.jpg,O Burger,5489,"O Burger, Salmiya",o-burger-salmiya,1,1,4.3,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,o-burger,,,14,Burgers,,18,American,,"Burgers, American, Sandwiches",,,,,false,0,,09/30/2015 00:00:00,,0,No rating,No rating,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_2.jpg,48.08005,29.3394,true,true,false,,,Coka,1,9,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100003,,,,,0,0,1,false,false,0,0,,,,1.527,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,12,Sandwiches,,,,,,,,,,,,,,,,,,,,,,,,
3002,0,Berliner_635796409260639028.jpg,Berliner Doner Shop,5568,"Berliner Doner Shop, Kuwait City",berliner-doner-shop-kuwait-city,1,1,4,Very good,true,2,10,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,berliner-doner-shop,,,332,Shawarma & Doner,,12,Sandwiches,,"Shawarma & Doner, Sandwiches, Turkish",,,,,false,0,,10/11/2015 00:00:00,,0,314 ratings,314,,false,143,,,false,false,false,false,false,false,false,autohero_Shawarma&Doner_7.jpg,0,0,false,false,false,,,,0,4,1,false,false,,,0,0,false,,0,false,false,false,true,28,100002,100003,,,,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,21,Turkish,,,,,,,,,,,,,,,,,,,,,,,,
3067,0,Proper-Sliders_635798344813685866.jpg,Proper Sliders,8929,"Proper Sliders , Shaab",proper-sliders-shaab,1,1,3.9,Very good,true,2,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Close,0.5,0,0,0,0,0,0,proper-sliders,,,14,Burgers,,18,American,,"Burgers, American",,,,,false,0,,02/01/2016 10:46:22,,0,371 ratings,371,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_3.jpg,48.03092,29.3482,true,true,false,,,Coka,1,34,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100003,100004,,,,0,0,1,false,false,1,0,,,,4.066,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,0,Mazat-Al-Sham_635810347445169083.jpg,Mazat Al Sham,5594,"Mazat Al Sham, Salmiya",mazat-al-sham-salmiya,1,1,3.6,Good,true,1,0,1440,Within 24 hrs,1440 - 1450 mins,true,true,true,false,false,false,false,false,false,Close,0.25,0,0,0,0,0,0,mazat-al-sham,,,3,Lebanese,,12,Sandwiches,,"Lebanese, Sandwiches",,,,,true,5,,10/15/2015 00:00:00,,0,26 ratings,26,,false,143,,,false,false,false,false,false,false,false,autohero_Lebanese_8.jpg,48.05778,29.3252,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,29,100002,100004,,,,0,0,1,false,false,2,0,,,,1.777,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
